rating,title,text,asin,parent_asin,user_id,helpful_vote,verified_purchase
5,Essential oil,I got it to lift my vitamin D levels to an optimal range without taking supplements  Well I think I got so much more this cream have Evening Primrose oil in it  I have terrible perimenopause symptoms  I can not believe how much this has improved in only 2 weeks of applying this cream  This is very interesting to me and I will most definitely continue to purchase this product  Love this,B01N9JXWO9,B014V78WHA,f10ab787,0,1
5,Scale stopped working after 15 months,I was not looking for a lanyard The picture showed a pulse ox Need to chang pic,B004R61BMY,B00014DY62,a456161d,0,1
5,Great purchase,very good product,B006JG6RHY,B00DG8TEFK,829f6195,0,1
1,Works great like the easy to read numbers,Bought to use as a carrier oil for DIY essential oil diffusers Working well so far no complaints The liquid is clear and odorless as advertised,B07SWJ3QJQ,B01IHCQS3U,fb99a07e,0,1
5,Very useful product,Thorne has always been one of my go to companies for quality in supplements I feel much better when taking this product Healthier and happier You can trust that when Thorne makes a supplement or vitamin that it will be one of the best that you can get in terms of quality,B001AVNT38,B01M301DUF,0943212a,0,1
1,Great tasting,This was prescribed by my PCP  Glad I found it  It arrived very fast,B001KYCOZE,B0771PSFYC,d37d54d2,0,1
5,vit e AND aloe,This is a great scale for the price  I use it a few times a week to monitor weight loss  gain I have confidence knowing that it is consistent and dependablebr br The weight takes about 5 seconds to register  the numbers fluctuates within 1 pound when stepping on and you must remain still until the number on the display starts blinking  At that point you can step off of the scale and the number remains on the display for about 20 seconds  Stepping back onto the scale after the display turns black then results in the same reading almost every time  Also no need to tap a foot onto the scale to wake it up  Just stand on it and remain motionless and wait for the readingbr br Another thing I like about this scale is the width and length  Im 6234 with size 12 feet that are wide  I dont have an issue with foot space width of the scale or covering the display when standing on it  Ive never once felt like I was swaying  going to tip over and Ive never had an issue with accidentally stepping to close to a corner  side of the scale and had it tip over  meaning the rubber feet underneath are nice and close to the corners making for good stabilitybr br I use this on a hard tile floor so I cant speak for use on carpet or softer materials  Also it doesnt have bluetooth or wifi connectivity  those things didnt matter to me I was looking for size a nice display and consistency  If these are qualities you are looking for as well as a good price point this scale is a great choice,B00ZB2JORC,B00B7FQNH6,41f335d9,0,1
5,Dont waste your money,My ophthalmologist recommended Citicoline to help protect my optic nerves as my diagnosis is low pressure glaucoma  Hoping it will have good effect on my brain too  After being on a different brand a few months she found and recommended Relentless Improvement because it has no fillers  I honestly cant say anything about its effectivness although a recent field of vision test showed no further deterioration  I take two in the am and one at lunch she said it may cause insomnia  I have been sleeping well and have no side effects,B01IHCQS3U,B000JWK4DM,56892b6d,0,1
1,11 month old takes with ease,Kills your headache within seconds,B01A90FMHQ,B07SWJ3QJQ,c1f81cd0,0,1
5,Good price for suplaments,This is much better on my tummy than the Magnesium Citrate Ive tried Recommend,B078SBDGGB,B078SBDGGB,0c82e8d5,0,1
5,Simple quick and accurate,Perfect fit and super comfortable,B00B7FQNH6,B00KYZLV0Y,7dd5632a,0,1
4,Never buy this,Dissolves quickly has a nice taste,B01N75HVIS,B00B7FQNH6,e968694b,0,1
5,Five Stars,I loved it worked with my fit bit It wont sync with my new Samsung active 2 samsung health I still use it and track with the fitbit app,B07C9MYVVP,B0076O6DEU,7ad21cfc,8,1
2,My sons loves them,Clean dissolves well in water unlike NOT so Amazing Grassbr br You can feel the energy from this product when you drink it twice a day Lets you sleep less like 56 hours only well rested,B002WBEDQC,B00454A1HE,706a0223,0,1
5,Two Stars,perfect size,B002I3X8UG,B01N641PGF,f310374c,0,1
5,Best Vitamin D3K2,This is the second bottle I have purchased  Its so easy for my husband to take  I will continue to purchase it,B004S78ELI,B018WN1SLQ,dd48c951,0,1
2,Its all right I usually use Alive but,I definately feel a diffrence after a few days I mix in my smoothies and add in my daily tea,B00GI3S622,B071GRF7TG,209d39c0,0,1
5,The smellflavor is mild and makes the vitamin easy to take,Even tho the product was good at the start after about 6m it stopped working I only used it every 2 weeks  I am very unsatisfied at the moment,B07RMX8QCR,B01AWXI9BG,fe6e1754,0,1
5,Energy boosting,The scale on worked for about 3 months,B07G9Q3MTB,B001HX3APQ,a73fa4a4,0,1
5,Makes a Difference,not basal,B009JV16V8,B07P5QJD27,80a923ca,0,1
5,Excellent customer service,Excellent vitamins Everything you need all in one serving,B07258D1VS,B01DN221YY,22e9e69d,0,1
5,MEH,Received as advertised,B00CQ7V1HQ,B076VQFPR7,65a99663,0,1
5,nutritious and taste pretty good And I like the price point I,I love the smell of lavender but I would never know this product is lavender scented at all  The main scent is a very strong cocoa butter scent  Also they sent me a big tub thats going to expire in Sept 2020  Its already almost April of 2020 nowbr The date on the tub is from 2 yrs ago so its been sitting around a while I guess,B01M8HNDGK,B01MA6FEM7,a6037363,1,1
5,Taste,My favorite source of Vitamin C,B00G39W2IA,B07C14L41F,7c54f2d2,0,1
5,not worth the effort,Good favor and works well,B00X45QGQK,B00QZCRMKI,3df2846d,0,1
5,Low Calcium Dosages,We love this formula for Omegas  Tastes great  My favorite is Mango but I have had most flavors and they are all good and go down very easily with no burping at all,B00C3WB82C,B07GVGJ1W9,b74e0c0b,0,1
1,I got this for adhd,The instructions were so poor that I havent been able toget the watch to function even with friends who had fitness tracker watches I was away due to a family death and by the time I got around to trying to use it it was too late to return ibr I was interested in other watches I saw at Amazom but I think Ill try to get one at a store where I can get help Expensive lesson learned,B07SYNTL34,B07J1WGQPP,937b2666,0,1
1,Great slim  accurate,Great product,B01IAIPCG0,B0006ZNFME,7643748a,0,1
5,Sublingual Vit B12,I needed something to help me with energy  focus level to replace some of my coffee intake This gives me the same energy level  helps me focus  without the jittery feeling that coffee leaves me with I will continue to use this product in the future,B07P5QJD27,B07RMX8QCR,1845931c,0,1
4,Lasted one week,This is great for me and easy to use,B001G7R018,B00OKOX5GI,0fd92bea,1,1
1,great to help with viruses,Great base oil for many lotion cream and facial oils serum recipes will be buying again soon,B01M8HNDGK,B000JWK4DM,ec03d93e,0,1
5,Use for gout,These lozenges are amazing Why cant I find them anymore  I have shared them with so many friends and they want to buy some too  Help,B071YPN65Y,B00X45QGQK,ff86ab65,1,1
5,Keeps you focused on your tasks,Fresh and clean Different smell and taste than the Peruvian but still tastes fine,B07SYNTL34,B078SBDGGB,6ee9a241,0,1
5,I cant live with out it Very moisturizing,You have these in stock and ship them out quickly Been having some difficulty in our area finding them in stock and when we do end up buying 23 bottles of our preferred flavor These are fresh and are were sent well packed,B07234HFF2,B078SBDGGB,260a3b05,0,1
5,Good for the Price and Extremely Lightweight misses around 15  20 of steps,Nice and big dont have to worry about standing in the right spot I check the accuracy with my doctors scale its right on the money,B07M5X9BWL,B00XJU61E2,78d81f2a,5,1
1,Hoping it works,Bcomplex vitamins help your body convert calories into energy are important for vision normal appetite and healthy skin hair and nails and additionally they play a role in the formation of red blood cells and the functioning of the nervous systembr My energy level has improved and my brittle fingernails appear much stronger after only 3 weeksbr Personal note to use caution and check with your MD Pharmacist prior to initiating new regiments of vitamins due to possible harmful side effects,B073X7MNQF,B000VI5N5I,81be11e6,1,1
1,its chewable,Love the amount love the smell I actually use it as skin moisturizer on my shoulders and legs and it feels good Never thought Id ever use Vaseline at all but this smell is kind of charming and skin feels good,B0038MVQHI,B0191Y48ZS,2d926ffa,1,1
5,Great deal,The taste is great for a vitamin and provides what I need,B01COW00O2,B01N2B8SQ1,47d608f1,0,1
5,May 2016 Reported shortcomings had been addressed Great job Utopia,I wear it daily and track my walking especially so I know I like this watch its been great,B01BLOA1R0,B00HXD8LP8,0c6c7c38,0,1
5,Love this marine phytoplankton,Great product,B00VWID4YS,B072C63Q3S,65de7234,0,1
1,Good for aromatherapy blends,This is a great product I have been using it for years and it truly feels like it is fulfilling a need that my body has,B077SX1HQD,B07DK3RHJP,61acdeb8,0,1
5,You can buy,Waiting on a new order I like this product and use daily,B01MA6FEM7,B00L2NX8YE,0f17ba82,0,1
1,Ok,CANT SWALLOW PILLS THIS WORKS WELL FOR ME,B078SBDGGB,B00ZB2JORC,9ddfd41c,0,1
5,Five Stars,When I write product reviews I try to be fair objective and to the point I purchase this cream as a result of a first time psoriasis outbreak Although its a quality product it does not stand up to some of the other 34Miracle34  reviews that were written by some Im still dealing with the problem however the cream does sooth the skin but for me it is not healing or curing this issue Although the product is not a medicine per say but it does help with the itching and burning,B07263LP56,B07MZMDMRM,2fa22f80,0,1
5,which is great for me because when he already doesnt feel well,A good way to get vitamin D if you dont like taking pills every day,B07NJ9VP9D,B01EK2VC3C,acdddba7,0,1
5,A Good Standard Daily Supplement,Las probareacute maacutes adelante,B000UV06H6,B07HFF5X74,6be53c36,0,1
